mw,fsp3,n_lipinski_hba,n_lipinski_hbd,n_rings,n_hetero_atoms,n_heavy_atoms,n_rotatable_bonds,tpsa,qed,clogp,sas,n_aliphatic_carbocycles,n_aliphatic_heterocyles,n_aliphatic_rings,n_aromatic_carbocycles,n_aromatic_heterocyles,n_aromatic_rings,n_saturated_carbocycles,n_saturated_heterocyles,n_saturated_rings,SHAP_mw,SHAP_fsp3,SHAP_n_lipinski_hba,SHAP_n_lipinski_hbd,SHAP_n_rings,SHAP_n_hetero_atoms,SHAP_n_heavy_atoms,SHAP_n_rotatable_bonds,SHAP_tpsa,SHAP_qed,SHAP_clogp,SHAP_sas,SHAP_n_aliphatic_carbocycles,SHAP_n_aliphatic_heterocyles,SHAP_n_aliphatic_rings,SHAP_n_aromatic_carbocycles,SHAP_n_aromatic_heterocyles,SHAP_n_aromatic_rings,SHAP_n_saturated_carbocycles,SHAP_n_saturated_heterocyles,SHAP_n_saturated_rings
318,0,5,3,3,5,24,5,83,0,3,3,0,0,0,2,1,3,0,0,0,0.012852489,-0.007492732,-0.092883185,0.16251189,0.043892495,0.11093593,-0.08799795,-0.07292762,-0.2915582,0.0,-0.051086307,-0.036246598,0.00070182816,0.06151226,0.07522861,0.08561292,-0.014471815,0.056230836,-0.009983188,0.0013484977,-0.047389448
340,0,6,2,2,8,22,5,82,0,2,3,0,1,1,1,0,1,0,0,0,-0.014542788,-0.008459399,-0.087420754,0.019003935,-0.032586746,0.032331195,-0.1603327,-0.1886366,-0.21078455,0.0,-0.16419588,0.011409212,-0.011830942,-0.04335311,-0.033837996,0.016892161,-0.042441394,0.042733274,-0.015607868,0.0024005543,-0.048438843
408,0,6,2,5,7,29,4,69,0,3,2,1,1,2,2,1,3,0,1,1,-0.08396335,-0.007798602,-0.06135103,0.10389481,-0.041899163,-0.030781087,0.010508778,-0.09070459,0.12894787,0.0,-0.16129561,-0.022727817,-0.016441058,-0.041238885,-0.03551673,0.03360808,-0.00047540735,-0.015346956,-0.027563307,-0.032628894,-0.033471443
464,0,11,6,3,11,34,8,173,0,1,2,0,0,0,3,0,3,0,0,0,-0.030842645,-0.0073494837,-0.012884715,0.18583283,-0.0077929175,-0.010258899,0.07941693,0.12509881,-0.31480142,0.0,0.06202803,-0.018714122,-0.00080574787,0.02469801,-0.0091653885,-0.03451808,-0.022257136,0.01947339,-0.018908894,0.0028387266,-0.046558294
288,0,3,3,4,3,21,0,60,0,3,3,3,0,3,1,0,1,2,0,2,-0.03652366,-0.008486801,-0.07147901,0.21998726,-0.0044583203,0.009764903,-0.06268055,0.11122579,0.16802183,0.0,-0.043606542,-0.12237639,-0.054683458,0.014270031,-0.043993615,0.0038358504,-0.017030004,0.05640976,0.069512635,0.0032314665,-0.0093884645
440,0,7,3,4,7,33,7,104,0,4,1,0,0,0,4,0,4,0,0,0,-0.15922518,-0.007888253,0.08523181,0.13189553,-0.0052618464,-0.03724361,0.065788805,-0.121347465,-0.43866274,0.0,0.06934205,-0.18738407,0.0011954501,0.051083833,0.023812776,-0.07834296,-0.050201703,0.050256237,-0.026105085,0.0033372089,-0.057357907
300,0,6,1,2,6,22,6,77,0,2,1,0,0,0,1,1,2,0,0,0,-0.10487562,-0.008390338,-0.07930151,-0.016863601,-0.06857699,-0.071579434,-0.20010099,-0.13421643,0.0020663063,0.0,-0.27701944,-0.070696995,-0.004723751,0.029860856,0.0013393823,-0.040983487,-0.020579062,-0.018973762,-0.017109921,0.0044782353,-0.0440327
345,0,7,1,4,7,26,3,80,0,2,2,0,1,1,2,1,3,0,0,0,0.024958026,-0.007823808,0.2075815,-0.050293308,0.035740986,-0.05530571,0.004689445,-0.08452254,0.14146374,0.0,-0.27170917,-0.015035588,-0.0029310288,-0.0398177,-0.022431595,0.08714376,0.026480334,0.018865934,-0.021577138,0.028870258,-0.040367853
496,0,9,1,4,10,35,8,113,0,3,2,0,2,2,2,0,2,0,1,1,-0.106031574,-0.008033652,0.09101739,0.00041687206,-0.031307373,0.071092665,0.10760642,0.043247413,-0.46481296,0.0,-0.13841963,-0.04162576,-0.008677008,-0.124162614,-0.016024612,0.0007157707,-0.04574411,-0.012831412,-0.036432687,-0.038816925,-0.055341687
237,0,6,2,2,7,16,2,71,0,1,2,0,0,0,1,1,2,0,0,0,-0.30894426,-0.007748248,0.06547455,0.046370603,-0.03146177,-0.0004481446,-0.053301215,0.1338436,0.05601956,0.0,-0.058718946,-0.010343591,-0.005720578,0.034213368,0.0048591304,0.028809953,0.037383705,-0.008237319,-0.009677593,0.004766219,-0.03261378
482,0,8,0,7,8,36,8,78,0,4,4,0,3,3,1,3,4,0,3,3,-0.10993966,-0.008066653,0.07906736,-0.2868741,-0.04640173,-0.007830916,0.114449486,-0.05720755,0.05186997,0.0,0.13591076,0.025133228,-0.002129672,-0.24116892,-0.073208086,0.036426123,-0.066103004,0.023391346,-0.03568334,-0.047772385,0.03548502
342,0,7,1,3,8,25,4,90,0,1,3,0,1,1,1,1,2,0,0,0,0.16249985,-0.0062415632,0.44451442,0.17736682,0.09398305,0.2668389,0.02363621,-0.013714569,0.56411296,0.0,0.3795684,-0.040737256,-0.010427896,0.06226746,0.042760264,0.05061736,0.13746458,0.02365576,-0.012924662,0.07325286,-0.019690072
319,0,5,3,2,7,21,3,70,0,1,1,0,0,0,1,1,2,0,0,0,-0.051606625,-0.008407438,-0.15170522,0.015261777,-0.10155192,-0.046794534,-0.1700343,-0.115211084,-0.20336221,0.0,-0.23464367,-0.1768319,-0.0024556778,0.016812433,-0.013071489,-0.01539841,0.008593307,-0.0479402,-0.013994681,-0.0019820314,-0.04282361
380,0,9,3,2,11,25,5,130,0,1,2,0,0,0,2,0,2,0,0,0,-0.14254011,-0.00768518,0.022055766,0.04023523,-0.06371301,-0.07113453,-0.01554196,-0.19904402,-0.40938354,0.0,-0.16963853,-0.038334776,-0.00797877,0.043527935,0.017936338,-0.018958945,-0.05851063,-0.04262071,-0.017904414,0.013175355,-0.038405374
499,0,2,1,3,7,33,10,23,0,8,3,0,0,0,3,0,3,0,0,0,0.12128438,-0.0063799084,0.03966676,-0.04220025,0.07117332,0.09047841,0.23752224,0.361927,0.87551045,0.0,0.5042394,0.04476717,0.008728747,0.06770398,0.015911596,-0.010040995,0.027514962,0.024049422,-0.008972668,0.005864456,-0.034562748
353,0,7,3,3,7,26,4,96,0,2,2,0,0,0,2,1,3,0,0,0,-0.05508474,-0.007833508,0.04640462,0.16633901,-0.015229869,-0.075306796,-0.059648614,-0.12020945,-0.44506612,0.0,-0.3152139,-0.028854052,-0.0069907755,0.04103631,0.030985745,-0.008870499,-0.034956817,-0.050699238,-0.023259835,0.012675917,-0.046977308
367,0,6,3,2,9,23,2,83,0,2,2,0,0,0,1,1,2,0,0,0,-0.16484913,-0.008132742,-0.12097792,0.036758848,-0.044888265,-0.10164401,-0.17762859,-0.13150062,-0.40812424,0.0,-0.25684604,-0.029152662,-0.008436579,0.030545916,0.009490678,-0.00047912195,-0.009464541,-0.054536972,-0.01958024,0.008369478,-0.035669856
286,0,5,2,2,8,17,2,54,0,2,2,0,0,0,1,1,2,0,0,0,-0.10451128,-0.007948433,-0.041499794,0.06975784,-0.014062609,0.08271353,-0.04813828,0.09385372,0.54756147,0.0,-0.21539158,0.006404133,0.008563163,0.030783042,0.0141289,0.064686574,0.04394245,-0.009343486,-0.012322768,0.009365439,-0.029597696
625,0,13,0,1,16,42,13,153,0,6,4,0,0,0,1,0,1,0,0,0,0.17446584,-0.005804287,0.16579859,0.009707382,0.1740253,0.09198265,0.086615644,0.41028544,0.02331324,0.0,0.18258518,0.06817598,0.0016876365,0.06428349,-0.012549788,0.073824525,0.011869805,0.075509205,-0.013711543,0.02609973,-0.02654217
477,0,9,1,6,9,35,9,102,0,3,5,0,3,3,1,2,3,0,3,3,-0.18065049,-0.008966971,0.07718394,-0.045884345,-0.09546227,-0.035833515,0.054599196,0.07018272,-0.5685691,0.0,-0.14647931,0.07815133,-0.044566873,-0.2666399,-0.07728032,0.022086611,-0.0145574175,-0.048332896,-0.056330338,-0.068931445,0.038132597
356,0,6,2,3,7,25,5,86,0,3,2,0,1,1,2,0,2,0,1,1,0.13818003,-0.008480086,-0.07159262,0.03092049,0.01817802,0.03331015,-0.03700877,-0.15990892,-0.2595162,0.0,-0.10420847,-0.028622024,-0.0026653982,-0.034651127,-0.037439838,0.029152319,-0.013836937,-0.010978203,-0.020761235,-0.05980922,-0.06423314
555,0,9,2,7,9,40,9,98,0,4,5,4,2,6,1,0,1,4,2,6,0.10821843,-0.007899039,0.12547575,0.019845974,0.04537465,0.0033783473,0.10987135,0.11297379,-0.27405003,0.0,0.07957385,0.22236823,-0.13344477,-0.11477782,0.26178315,0.0334595,0.009700221,0.05912813,0.22508179,-0.04173419,0.84604675
393,0,4,1,6,4,30,2,39,0,4,2,1,1,2,3,1,4,0,1,1,-0.18835647,-0.009651402,-0.08987908,-0.15061572,-0.09709829,-0.13431,-0.029556975,-0.08427625,0.21575944,0.0,0.15792923,-0.018000038,-0.091276266,-0.009139888,-0.052171804,-0.24403615,0.0024742587,-0.022059131,-0.022402156,-0.041627157,-0.048746713
444,0,9,3,3,11,30,8,130,0,3,2,0,0,0,2,1,3,0,0,0,-0.079433605,-0.007456604,0.021281838,0.12090233,-0.017985571,-0.010788346,0.0035455783,0.032654885,-0.35463744,0.0,-0.15876971,-0.034335267,-0.0013904789,0.036479164,0.011014775,-0.044161115,-0.0071679656,-0.018413957,-0.025394978,0.0036473384,-0.04632868
474,0,9,2,4,11,32,9,123,0,2,2,0,1,1,2,1,3,0,1,1,-0.1144005,-0.007705418,0.064553626,-0.007318845,-0.024710251,0.03068237,0.07327562,0.21961509,-0.4206004,0.0,-0.2193563,-0.0354422,-0.0045496784,-0.011850925,-0.008651235,-0.021226643,-0.0021297927,-0.02320389,-0.03127516,-0.017126935,-0.019967038
474,0,8,2,4,11,31,7,114,0,4,2,0,0,0,2,2,4,0,0,0,-0.16517174,-0.007858711,-0.05430876,-0.010473829,-0.026583673,-0.0074374233,-0.027261171,-0.14308327,-0.613382,0.0,0.0674605,-0.060231328,8.766952e-05,0.044271044,0.0013143591,0.02291259,0.043806262,0.038699336,-0.026716156,0.00026321143,-0.051472988
285,0,3,1,3,4,20,4,42,0,4,1,0,0,0,2,1,3,0,0,0,-0.10317972,-0.008409007,-0.017330239,-0.058342624,-0.006222352,0.051612932,-0.116535544,-0.058043852,0.31482124,0.0,0.18137933,-0.18027863,0.008818882,0.016142372,-0.010450707,-0.028758744,0.0043577296,-0.05251212,-0.008843122,-0.00021010746,-0.04591669
270,0,7,1,3,7,20,3,93,0,1,3,0,0,0,1,2,3,0,0,0,-0.4211851,-0.008166975,0.029580468,-0.13621238,0.00064374466,-0.14788811,-0.20002797,-0.029731316,-0.415137,0.0,0.023810146,-0.03732352,-0.01661647,0.02004607,-0.009803862,0.005936912,-0.05927578,-0.04705716,-0.018735228,0.010612805,-0.03505893
342,0,6,3,2,6,25,9,87,0,3,2,0,0,0,2,0,2,0,0,0,0.1693152,-0.007405748,-0.06822906,0.28985614,-0.02293383,0.050052408,0.010754884,0.43253386,-0.00052912097,0.0,-0.04791315,-0.012800836,-0.002551824,0.06261446,0.02631808,-0.0024424088,0.018053068,-0.023917036,-0.011673483,0.00925901,-0.036260776
267,0,5,1,2,7,17,2,55,0,2,3,0,0,0,1,1,2,0,0,0,-0.25606927,-0.008095809,-0.022774076,-0.08982695,-0.0055737193,-0.027761364,-0.059244066,0.08539209,0.51546884,0.0,-0.21647784,-0.07098164,0.0043942602,0.032154452,0.01894377,0.048685685,0.02872712,-0.014188226,-0.013673428,0.0023801217,-0.03357782
326,0,3,1,1,3,24,6,54,0,3,3,1,0,1,0,0,0,0,0,0,-0.12670955,-0.009663331,-0.1028258,-0.10384102,-0.24179329,-0.23027915,-0.06628002,-0.19768342,-0.004868102,0.0,-0.056391463,-0.08235664,-0.038714558,0.023340907,-0.048310764,-0.056669205,-0.0019694113,-0.08606154,-0.018065296,-0.004486885,-0.060503025
334,0,6,3,2,8,22,2,83,0,1,1,0,0,0,1,1,2,0,0,0,-0.15333216,-0.008322031,-0.13007377,-0.054552205,-0.08114234,-0.005076214,-0.21566363,-0.13731255,-0.34433058,0.0,-0.12977779,-0.25686377,-0.010702638,0.028202223,-0.013805296,0.0008627955,0.009878931,-0.054495104,-0.01659611,0.0075070094,-0.03591366
472,0,8,1,4,9,33,6,72,0,1,2,0,2,2,1,1,2,0,2,2,0.024527144,-0.0070114844,0.18131515,0.02880958,0.047027223,0.097351454,0.26746765,0.017859202,0.38201556,0.0,0.10339318,0.0017786883,0.006323583,-0.101812415,0.033697277,0.047696274,0.064661965,-0.00044633224,-0.022280628,0.0053001153,0.07909806
251,0,6,2,2,7,17,2,71,0,2,2,0,0,0,1,1,2,0,0,0,-0.13047647,-0.007704374,0.04603629,0.045793183,-0.009460669,-0.030175367,0.04099066,0.14390174,0.07100151,0.0,-0.16908342,-0.01065872,-0.0048220144,0.038759284,0.0112869935,0.030715827,0.028645646,-0.002241398,-0.010217931,0.003446991,-0.033313684
360,0,5,2,3,7,24,6,79,0,4,2,0,0,0,1,2,3,0,0,0,-0.20371488,-0.008043431,-0.16348173,-0.014649926,0.038615014,-0.053125303,-0.2753717,-0.22659521,-0.1800084,0.0,0.01013526,-0.03765748,0.0017304932,0.033428844,0.022846587,-0.032315273,-0.034007758,0.019389711,-0.020598259,0.002084334,-0.05192067
323,0,8,1,2,9,22,6,97,0,0,2,0,0,0,1,1,2,0,0,0,0.095965676,-0.0074248617,0.13895106,0.12890504,-0.05332286,0.019435667,-0.12517075,-0.06956533,-0.11626361,0.0,0.05804159,-0.039149452,-0.010726731,0.048714146,0.0042641195,0.019570168,0.048478622,0.019347005,-0.0137525955,0.035337072,-0.024038916
198,0,2,2,3,2,15,0,38,0,2,2,1,0,1,1,1,2,0,0,0,-0.31383646,-0.008669819,-0.106384054,-0.0053667836,0.007865928,-0.13869622,-0.17172875,0.071981005,0.15932181,0.0,-0.23067048,-0.011138263,-0.014490676,0.019790595,-0.010129386,0.027468592,0.020924408,-0.0011089065,-0.010783319,-0.0012753948,-0.037062615
628,0,8,3,4,8,46,16,94,0,5,3,0,1,1,3,0,3,0,1,1,0.37671566,-0.0062673776,0.1545987,0.2977108,0.060643997,0.048938114,0.23607686,0.8585257,-0.052266803,0.0,0.2798986,0.10701572,0.0081029255,0.06464529,0.011355315,0.056051034,0.013857893,0.06977542,-0.016317353,-0.01243933,0.0015552455
389,0,7,2,2,7,28,9,87,0,1,3,0,1,1,1,0,1,0,1,1,0.34136766,-0.0067689074,0.2570328,0.095263965,0.069710046,0.077936776,0.10993269,0.57609093,0.31168056,0.0,0.146174,0.12533928,0.0037966599,0.026372021,0.0029058817,0.06497931,-0.041284587,0.088103995,-0.017668132,-0.046552926,-0.018130418
552,0,5,2,5,6,37,8,62,0,6,3,0,0,0,4,1,5,0,0,0,0.050771143,-0.0076215384,-0.11499037,0.052519884,-0.040335663,0.023277981,0.10232932,0.023513945,-0.013939048,0.0,0.11751625,-0.025436174,0.0027935982,0.038605757,0.0055867257,-0.18238701,-0.021809889,-0.10032237,-0.02061422,-0.008447699,-0.05211132
527,0,8,1,6,9,38,5,83,0,5,3,0,2,2,3,1,4,0,1,1,0.2152942,-0.007513444,0.1503324,-0.050896015,-0.0462901,0.024040597,0.2133399,-0.0578175,-0.1408202,0.0,0.13465838,0.020500924,0.0007579815,-0.108426794,-0.0022633893,-0.10344308,-0.014488472,0.046493657,-0.02627332,-0.03364474,-0.04318002
448,0,6,3,5,9,33,3,93,0,4,2,0,0,0,3,2,5,0,0,0,0.12544136,-0.007269814,-0.06471575,0.2053176,0.019237902,0.055267964,0.17729314,0.17288281,-0.2819638,0.0,0.16465628,-0.015516401,0.004317349,0.05892957,0.04455114,-0.046846833,0.10607238,0.040195704,-0.017356751,0.011530618,-0.037426636
289,0,6,4,3,7,20,4,96,0,1,2,1,0,1,1,1,2,0,0,0,-0.27797467,-0.008461163,-0.117045216,0.008977638,-0.024348795,-0.07735689,-0.16580552,-0.116654806,-0.32177165,0.0,-0.028159332,-0.02209637,-0.0028766314,0.030847669,-0.07249836,0.026285091,-0.0020243935,-0.05139567,-0.012475526,0.0053645265,-0.036891356
284,0,6,3,1,7,20,8,87,0,1,2,0,0,0,1,0,1,0,0,0,-0.32189715,-0.0073962538,-0.027721489,0.27212676,0.2374347,0.010370195,-0.11899003,0.26899654,0.04217033,0.0,0.020098541,-0.033393115,-0.002910906,0.03278487,0.013854822,0.054899067,-0.0036613813,0.089476116,-0.00936665,0.0032567647,-0.035383806
311,0,5,2,3,5,23,3,71,0,4,2,0,0,0,2,1,3,0,0,0,-0.16859697,-0.007954968,-0.086952515,-0.08066832,0.007966903,-0.09096384,-0.32443982,-0.19899783,-0.09936626,0.0,0.03380376,-0.03869487,0.0032986167,0.037133675,0.029261064,0.11312595,0.00916326,0.010342054,-0.0104684355,-0.001136529,-0.04680994
338,0,10,4,2,11,23,7,149,0,1,2,0,0,0,1,1,2,0,0,0,-0.07370067,-0.0078414725,0.03584882,0.06035256,-0.057749033,-0.09187551,-0.070106454,-0.0820645,-0.42837286,0.0,-0.10541216,-0.01673742,-0.004555964,0.03643878,0.00097629026,0.03592666,0.011316519,-0.04546036,-0.013089023,0.008365396,-0.03296294
529,0,11,3,5,11,39,8,122,0,2,2,0,1,1,1,3,4,0,1,1,0.14238265,-0.0074995495,0.008549238,0.112573765,-0.05017545,-0.0041615106,0.11822927,0.14156948,-0.38260043,0.0,-0.26917335,-0.014807095,-0.00551874,-0.010032394,-0.010805856,0.057412088,-0.014460165,0.008280006,-0.029978171,-0.021743359,-0.031623956
306,0,5,3,1,5,22,8,78,0,3,2,0,0,0,1,0,1,0,0,0,-0.22952178,-0.0073760496,-0.19768603,0.2919714,-0.009201887,-0.004853598,-0.22905469,0.1354346,-0.04589134,0.0,-0.08705083,-0.03294587,-0.005043184,0.047740433,0.03881193,-0.021392083,0.0037072576,-0.005689828,-0.0099050915,0.0016320602,-0.042275317
407,0,6,1,3,7,28,6,64,0,3,3,0,2,2,1,0,1,0,2,2,-0.031095427,-0.0074318857,-0.013736154,-0.031789117,0.03818284,0.0055382834,0.08467155,-0.008935564,0.27385223,0.0,-0.075470716,0.0194886,0.00024142282,-0.101790786,-0.01917774,0.05711913,-0.004325256,0.042106174,-0.025344433,0.015478455,0.09174256
295,0,6,2,2,7,17,3,83,0,2,3,0,0,0,1,1,2,0,0,0,-0.04251074,-0.008175863,-0.04245238,0.09781749,-0.017802907,0.007852972,0.09129995,-0.023599831,-0.15970401,0.0,-0.16809498,0.012229274,-0.0037447584,0.052236307,0.036141384,0.015723834,0.012996458,-0.027185736,-0.01096579,0.005922588,-0.038588155
322,0,5,0,3,6,22,4,51,0,3,4,2,0,2,0,1,1,2,0,2,-0.04968076,-0.008443283,-0.068338096,-0.18558107,0.01951801,-0.028277116,-0.15992017,-0.10004209,0.42056024,0.0,-0.08817821,0.042646375,0.009485798,0.031931117,-0.020833518,0.029005783,0.02408698,0.04058677,0.22540414,-0.00029487294,0.008790108
379,0,7,1,4,7,28,6,84,0,2,2,0,1,1,1,2,3,0,1,1,-0.18887322,-0.008409131,0.105218574,-0.14254822,-0.05476011,-0.07440602,-0.100167535,-0.11940493,-0.27339852,0.0,-0.2752741,-0.05593201,-0.011046274,-0.050703112,-0.042927742,-0.010008537,-0.072507255,-0.05252921,-0.039998572,-0.09084605,-0.07102281
406,0,8,1,4,8,30,7,89,0,3,2,0,2,2,1,1,2,0,0,0,-0.15880625,-0.007995198,0.16282713,0.0007599463,-0.02037817,0.06383595,0.009096407,-0.1333214,-0.3021621,0.0,-0.18533012,-0.044212725,-0.008432092,-0.16028456,0.004946296,0.04269262,0.022385145,0.007449005,-0.03912113,0.016332604,-0.065786265
404,0,5,0,4,5,30,5,57,0,3,2,0,2,2,2,0,2,0,1,1,-0.16858977,-0.009516277,-0.08941438,-0.45450103,0.0006396079,-0.13566454,0.00071074633,-0.12849264,0.15074801,0.0,-0.122421615,-0.02917251,-0.0013769318,-0.15424548,-0.08724504,0.009112113,-0.09367133,-0.02746922,-0.03283702,-0.05463173,-0.055080745
277,0,8,5,3,8,20,2,130,0,-1,4,1,0,1,0,2,2,1,0,1,-0.13890855,-0.006368854,0.07238147,0.07910799,0.015680352,0.068960994,-0.030212611,0.12417062,-0.07228162,0.0,-0.030394834,0.19277233,0.05235674,0.04642781,-0.012603666,-0.002207922,0.03386179,-0.05666679,-0.12516876,0.023331854,-0.12425469
296,0,8,0,2,9,20,5,94,0,0,2,0,0,0,1,1,2,0,0,0,0.08947117,-0.0074836295,0.18606137,0.17531489,-0.047296003,0.059574265,-0.1005088,-0.13170473,0.029237956,0.0,0.1969207,-0.031833768,-0.009219072,0.052348796,0.00038994948,0.03528956,0.049377725,0.017870981,-0.012216624,0.0388614,-0.024051595
214,0,5,1,2,5,16,3,59,0,1,2,0,0,0,1,1,2,0,0,0,-0.06651359,-0.008377581,-0.019426351,-0.06365337,-0.030898467,-0.080181494,-0.08058329,0.03918931,0.24039438,0.0,-0.098843515,-0.007868816,-0.0011990521,0.032533243,0.01886013,0.011921925,0.025242655,-0.009537732,-0.01264835,0.007583636,-0.028734205
718,0,11,4,5,12,52,15,135,0,5,3,0,2,2,2,1,3,0,2,2,0.17081441,-0.007550876,-0.021465274,-0.045144685,-0.068846054,0.008038953,0.011595583,0.088328384,-0.3985491,0.0,0.19826561,-0.03924938,-0.0020900148,-0.31022474,-0.02955004,-0.035151333,-0.025013844,0.0043987664,-0.021674648,-0.09481826,-0.025921434
441,0,6,1,3,8,29,6,64,0,4,3,0,2,2,1,0,1,0,2,2,0.10477335,-0.007227023,-0.022040993,0.00533915,0.06667985,0.071835704,0.11107299,-0.012895304,0.3853611,0.0,0.22259682,0.04230882,0.0065940944,-0.102198966,-0.01667813,0.07512589,-0.011806632,0.03892704,-0.019395271,0.030098472,0.081032634
409,0,8,1,5,9,29,5,100,0,3,4,1,1,2,0,3,3,1,0,1,0.031898104,-0.0077173044,0.10723176,-0.01636881,-0.06418159,0.05835549,-0.04230263,-0.076500855,-0.26631713,0.0,-0.12590317,0.12225452,0.07143817,-0.03772981,0.017470976,0.023125619,0.00061416114,-0.01963052,0.14508803,0.033244852,-0.03393199
323,0,5,3,4,6,23,2,82,0,4,2,0,0,0,2,2,4,0,0,0,-0.111914836,-0.00788346,-0.108338,0.09563168,0.0031236908,-0.01871779,-0.29972345,-0.005404767,-0.3464067,0.0,0.0552549,-0.019560844,0.0026261008,0.047706682,0.040018495,0.08784841,-0.00824022,0.057761475,-0.015875217,0.0071731573,-0.040893573
476,0,6,2,4,7,34,11,68,0,5,2,0,0,0,2,2,4,0,0,0,-0.027140439,-0.006593671,-0.048859328,0.107679084,0.035470393,0.014796862,0.24901581,0.065597706,0.17197081,0.0,0.23957655,-0.037199296,0.0071809115,0.08000988,0.020621669,0.08890499,0.07695092,0.08868238,-0.018524414,-0.003450972,-0.06500357
662,0,8,6,4,8,49,22,106,0,6,2,0,0,0,4,0,4,0,0,0,0.33247197,-0.0063738963,0.05194578,0.1271229,0.03217087,0.02219455,0.18775785,0.38301,-0.15692568,0.0,0.3627331,-0.015433442,0.0054814178,0.090731785,0.015284652,-0.025990458,0.0009274826,0.060327824,-0.01110414,0.015348438,-0.03866226
320,0,8,7,3,8,23,1,162,0,1,2,0,0,0,2,1,3,0,0,0,0.06819889,-0.0073911604,0.071828105,0.16201288,0.028704463,0.09900506,-0.051211823,0.1002341,-0.10841297,0.0,-0.008886613,0.029957777,-0.0045658764,0.06597143,0.041839175,0.026154485,0.054549128,0.062856,-0.0056407694,0.015828196,-0.024929157
418,0,5,0,4,5,31,6,57,0,4,2,0,2,2,2,0,2,0,1,1,-0.20918876,-0.009622366,-0.09893567,-0.46044424,0.008614135,-0.1580598,-0.011778128,-0.16324267,0.14806846,0.0,0.16127671,-0.032656956,-0.00038813904,-0.14684908,-0.08049487,0.006277186,-0.099410914,-0.038125377,-0.031337842,-0.05255137,-0.049565185
401,0,4,2,4,6,27,3,56,0,4,2,1,1,2,2,0,2,1,1,2,-0.106832534,-0.008756391,-0.08283859,0.06553234,0.030581765,0.013530717,0.018870523,-0.078875825,0.4479557,0.0,0.19168867,-0.016435875,-0.07086246,-0.022952436,-0.05940551,0.038735375,-0.07862419,-0.015784768,0.060433738,-0.052149862,-0.013193807
628,0,4,0,5,7,36,7,14,0,0,3,0,1,1,2,2,4,0,1,1,0.27317032,-0.0059676324,-0.020927925,-0.13274685,0.019058442,0.057365675,0.18656632,0.047549676,1.0010643,0.0,0.0628652,-0.14102022,0.0070005436,0.0121058095,0.02064192,0.02175939,0.03604782,0.050520204,-0.01112783,-0.0133261075,-0.014008127
795,0,13,4,2,16,56,18,174,0,4,4,0,1,1,1,0,1,0,0,0,0.34226972,-0.0058006025,0.07842987,0.08559201,0.046657324,0.09682657,0.13228206,0.4240606,-0.17264432,0.0,0.18138766,0.07926862,-9.245093e-05,0.0742444,0.016567038,0.08510006,0.0026371751,0.07308993,-0.013738628,0.03549308,-0.026513714
411,0,9,2,4,12,29,3,97,0,2,2,0,2,2,1,1,2,0,1,1,0.07332499,-0.0077912128,0.20270616,0.008797516,-0.005930252,0.15245846,0.004576705,0.022334661,-0.3207668,0.0,-0.19101122,-0.0069335005,-0.0054255323,-0.1605414,-0.022827435,0.041104503,0.022391612,-0.0034934978,-0.027136289,-0.06849485,-0.051461093
477,0,9,5,3,10,33,8,153,0,0,3,0,1,1,2,0,2,0,1,1,-0.03571938,-0.007387931,0.047579065,0.11498123,-0.026422737,0.05690425,0.08458331,0.15223207,-0.3484941,0.0,0.021510283,0.026513942,-0.0070762914,0.0014824913,-0.017567227,-0.05359996,-0.06288974,-0.05444286,-0.017638808,-0.034057193,-0.04425774
300,0,6,1,2,6,22,6,81,0,3,1,0,0,0,2,0,2,0,0,0,0.022900244,-0.008141469,-0.10608455,0.081873134,-0.029642357,-0.03994065,-0.18794118,-0.08477888,-0.091103144,0.0,-0.021841424,0.082899846,-0.002228809,0.046618517,0.026208999,0.11808193,0.026068823,-0.010234869,-0.012281526,0.007882034,-0.042120982
362,0,5,0,4,5,27,4,57,0,2,2,0,2,2,2,0,2,0,1,1,-0.036237314,-0.009628088,-0.067219965,-0.4218676,0.0018234007,-0.10016432,-0.07390035,-0.06804078,0.2050548,0.0,-0.32382494,-0.012203893,-0.002946773,-0.1553209,-0.085848786,0.023004722,-0.08605098,-0.012442566,-0.03129104,-0.06265403,-0.062084462
435,0,7,2,4,8,31,7,80,0,4,3,0,0,0,2,2,4,0,0,0,0.22719619,-0.006137083,0.40568265,0.15086024,0.06882405,0.11066726,0.19008438,-0.016290605,0.5684952,0.0,0.20964591,0.13326897,0.008430672,0.11643386,0.092053674,0.12884526,0.15400895,0.11693846,-0.014941283,0.03691998,-0.039733548
291,0,5,2,2,6,20,4,79,0,3,2,0,0,0,1,1,2,0,0,0,-0.43294218,-0.00845598,-0.08650209,-0.003761137,-0.028288856,-0.07642884,-0.25580683,-0.12564918,-0.28792813,0.0,-0.12585692,-0.030194778,-0.011090333,0.0359738,-0.005549199,0.005071635,-0.013180927,-0.03747721,-0.016213764,0.00049293425,-0.04377177
310,0,7,3,1,7,22,10,96,0,1,2,0,0,0,1,0,1,0,0,0,-0.04779621,-0.006731952,0.16901377,0.22880934,0.22570321,0.028038725,-0.068145536,0.24864587,0.045183443,0.0,-0.009333142,-0.030814063,-0.0058376333,0.077916056,0.026347114,0.04960474,-0.023949321,0.06433045,-0.010038051,0.015533105,-0.03712829
